83644283098;100000771530589;20000009741067083766800442;100000771530589;
83295916414;100000910366640;20000054226842483295916414;100000632632594;200000191428746
83950664232;100000721836574;20000095427651383950664232;100000354652197;200000558313755
83719392583;100000648167044;20000094964193183431761946;100000998601727;200000949641931
83928211819;100000450860212;20000000714694783271702891;100000450860212;200000083284264
83875046914;100000149748167;20000081833971683838755964;100000149748167;200000127016775
83298144676;100000016647811;20000025656078983045485826;100000368592815;200000256560789
83561991753;100000487672992;200000080393752;100000487672992;200000118481053
83757864464;100000508694037;20000091528826183757864464;;200000758320575
83100096690;100000789780973;20000045881082883973972777;100000405929915;200000458810828
83306239347;100000585413725;20000068324806883306239347;100000686024021;200000605404370
83507437022;100000075264815;200000899789663;100000267194955;200000899789663
83194591650;100000523598339;20000092578333083558551227;100000523598339;200000530226551
83617583940;100000746774199;200000507492102;100000882348432;200000507492102
;100000086455674;20000038831839483251714334;100000121495426;200000388318394
83381048193;100000571789583;83502589248;100000571789583;200000175573225
83562738896;100000417227800;20000036578595283652085683;100000651934742;200000365785952
83863363228;100000233550805;20000023135353283863363228;100000333834500;200000059298282
83076620926;100000830088077;20000035328682683878358437;100000830088077;200000196983522
83254216853;100000376550067;20000083783730183889372813;100000376550067;200000616400402
83674188175;100000035094831;20000076134668683565123964;100000035094831;200000732395242
83781338548;100000196229095;20000077044863883561644677;100000196229095;200000738146291
83708312963;100000287229603;20000065415467683505646542;100000287229603;200000017858804
83846072198;100000935636734;83846072198;100000989446518;200000601248333
83422857448;100000494650108;20000043103270283422857448;100000363214343;200000333521375
83089317160;100000933604418;20000089835020283190730983;100000841940199;200000898350202
83810140601;100000747141995;20000043273757183686339922;100000747141995;200000443463738
;100000573628685;83348440549;100000573628685;200000709631446
83780464104;100000582991292;20000099805035983780464104;100000300469167;200000622939547
83824893496;100000560260573;20000031593069383659447566;100000560260573;200000108405083
83828425233;100000235166828;20000014727071283828425233;;200000678014833
83758374263;100000562894196;200000823386683;100000200089300;200000823386683
83749019464;100000430534733;20000051555030983527138467;100000430534733;200000498018308
83855396039;;20000072907717083855396039;100000278319743;200000121317894
83787298568;100000415147659;20000062908842583344893857;100000258003821;200000629088425
83921919126;100000385215983;83292813785;100000385215983;
83257566878;100000584888783;20000035078380183257566878;100000464783683;200000471589939
83905988415;100000199525163;20000080782436683905988415;100000581506298;200000134346439
83035712574;100000129125441;200000859005533;100000129125441;200000281510849
83904701726;100000659109092;20000021085278283961809683;100000659109092;200000120613441
83858473048;100000066105998;20000005620809383858473048;100000166856761;200000392692306
83507745314;100000217889550;20000025941728483312788722;100000088576267;200000259417284
83438198282;100000147489864;20000058099409083766900733;100000564387003;200000580994090
83629013640;100000390704365;20000074600035983053909555;100000390704365;200000209102843
;100000384243828;20000075915716683914452136;100000976549178;200000759157166
83025838410;100000781291825;20000068125819083025838410;100000575903623;200000825301407
;100000674065311;20000058358939583283083293;100000755336113;200000583589395
83020633061;100000109890072;20000027078685683020633061;100000011118358;200000836835618
83453567406;;20000010782269083453567406;;200000489786174
;100000877206130;20000029589858183234850219;100000435786047;200000295898581
83641110702;100000807089930;83641110702;100000519081012;200000114254517
83115821077;100000440169888;20000005528451983148995990;100000651034366;200000055284519
83672271820;100000284153683;20000025438413683650374921;100000284153683;
83837876677;100000602702509;20000091322587183837876677;100000163816035;200000646398471
83774332187;100000845575340;20000018300013883885574941;100000341312019;200000183000138
83218353859;100000107402987;20000020636654283014884305;100000107402987;200000800209726
83352306860;100000488352213;20000039740054083352306860;100000475557232;200000154476477
83292675896;100000473822838;20000081519883683183541749;100000473822838;200000080013490
83275804496;100000877051323;20000055728675783275804496;100000610601661;
83520576852;100000768397294;83526190106;100000768397294;200000721580840
83978399908;;20000045834054683921163099;100000146764058;200000458340546
;100000016514015;200000248531951;100000016514015;200000128832883
83180886168;100000436712238;20000011172517083838370337;100000257306756;200000111725170
83144403904;100000054710569;20000011690736283212431292;;200000116907362
83746127730;100000086113265;20000076346280683899956946;100000086113265;200000150615255
83561537212;100000295142393;20000052027161683178565621;100000239010837;200000520271616
;;20000016494728083845149237;100000959096294;200000164947280
83948855608;100000805040221;20000045416015683276863213;;200000454160156
83734286669;100000688377847;20000022416244483734286669;100000105549053;200000840343550
83305856519;100000123422112;20000045500591983368542465;;200000455005919
83303711085;100000094091469;20000066095318783383458329;100000094091469;
83270399748;100000316207051;20000025489982683071317197;100000219866239;200000254899826
83676297118;100000235975377;200000587398937;100000235975377;200000819968031
83763283675;100000300610817;20000029280615083054338304;100000300610817;200000173208121
83614734350;100000649776227;20000075668825483614734350;100000656780253;200000319922510
83441714987;100000765326439;20000083860721083441714987;100000894776009;200000037312321
83499153815;100000818128834;20000085740022083499153815;;200000102497745
83478269210;100000322469616;20000016820349283871160649;100000056155711;200000168203492
;100000611319051;20000097090498083623885185;100000611319051;200000699526149
83054505300;100000827706616;20000020611602583253110492;100000427707050;200000206116025
83057838389;100000166743883;20000004733487883477303450;100000166743883;200000601195159
83811418341;;20000034686188383712135184;100000389389990;200000346861883
83227864817;100000980068354;20000096029605083182105989;100000621259982;200000960296050
83060495839;100000942586809;20000083844208783060495839;100000910075982;200000759698811
83530812281;100000269654541;20000038364870383004374937;100000269654541;200000754569750
83966136583;100000817017130;20000022662150383966136583;;200000068527148
83217890594;100000947564859;200000891233762;100000343262531;200000891233762
83899252107;100000068647392;200000728398360;100000652073740;200000728398360
83437760989;100000437609520;20000020233658783931612772;100000437609520;200000662900847
83511351854;100000161993098;20000059089717483511351854;100000041949583;200000004068905
83722538309;;20000034941062983722538309;100000488410632;200000274438288
83907638836;100000504758440;200000952926415;;200000952926415
83861276365;100000490674492;83861276365;100000506080871;200000670174667
83860088371;;20000059192026183860088371;100000622652809;200000865570388
83852842785;100000158250621;20000074310619683852842785;;
83872625995;100000443014492;20000069017600183704425805;100000989526962;200000690176001
83834094183;;83834094183;100000268469165;200000814523801
83683783455;100000502820390;20000028205000983683783455;;200000537763562
83002690732;100000632943568;20000073051175183713217378;100000632943568;200000631148311
83684157483;100000483998212;200000201782856;100000483998212;200000617697291
;100000183713976;83692760838;100000183713976;200000914263463
83663690135;100000021581340;20000046484392683680891233;100000021581340;200000924415872
83390020157;100000125240051;20000089091964983283358234;;200000890919649
83432136053;100000102311202;20000047471743883454449863;100000838126611;200000474717438
83545873218;100000381774266;20000025948366683545873218;100000362335512;200000854732668
83910328941;100000182383013;83910328941;100000012776515;200000910928141
83256160383;100000812838912;20000044127582583304969543;100000812838912;200000042608348
83836769433;100000848598635;20000099185857683836769433;100000967891967;200000446443554
83538895890;100000897240850;20000008577176983538895890;100000619969502;200000519634383
83999062818;100000214335468;20000056961078383999062818;100000158151039;200000571891086
83726512454;100000941672056;20000067288605383726512454;100000963129301;200000039151191
83483354580;100000744917025;20000087245466383483354580;100000435471495;200000147192024
83337266831;100000435864148;20000033872401183308822834;100000435864148;200000755753649
83333277363;100000502708736;20000057890584583333277363;100000191995828;200000686016453
83106311472;100000687049636;20000092956593283106311472;100000229327021;200000023629686
83933894662;100000802758398;20000068854782583703334153;100000259338557;200000688547825
;;20000043885656183159094580;100000429128313;200000438856561
;100000750708372;200000837512621;100000750708372;200000566812459
83811578033;100000207187525;20000030437706883663331343;100000207187525;200000468705694
83595983054;100000212254177;20000090896568183817405430;100000212254177;200000965911334
83895188392;100000625287416;20000012197319783895188392;100000733464882;200000668189750
;100000013236938;20000064987283983670083412;100000013236938;200000957054935
83314352990;100000714488689;20000004936107283156705656;100000338482175;200000049361072
83631741205;100000688713651;200000878301959;100000688713651;200000783530549
83555677064;100000362904055;20000012561213283555677064;100000274238039;200000021738520
83140054363;100000545512471;20000022448883283937332599;100000322803070;200000224488832
83972269518;100000008764834;20000091898409083972269518;100000487189293;200000504309641
;100000828283619;20000065658161783155565960;100000828283619;200000586541995
83297642270;100000370478269;20000013171063083555299839;100000824834220;200000131710630
83948116511;100000812100583;20000047474021283238647835;100000812100583;200000894340689
83404620928;100000520883143;20000065321912383365086756;100000520883143;200000744547210
83044325432;100000740351039;20000050762966783851267836;100000740351039;200000290263931
83831694959;100000939450362;20000095703968583831694959;100000950881401;200000190412554
83865850243;100000210814672;20000078318389483865850243;100000185956925;200000924595830
83378331889;100000758763313;83378331889;100000275071712;200000134408640
83454598878;100000915762029;20000002893083783414854066;100000249246693;200000028930837
83597138819;100000289019593;20000034444749883180690569;100000289019593;200000071901689
83784443503;100000998175814;20000043330043583999080699;100000998175814;200000219465222
83239677098;100000095308864;200000932269735;;200000932269735
83083004163;100000390906342;20000000229621783275557347;100000560047888;200000002296217
83083045451;100000045255694;20000050057553283083045451;100000536264241;200000098910331
83495116070;100000547416835;20000043823466583352782918;100000547416835;
83251375927;100000252508962;20000039955513183984455913;100000252508962;
83181835539;100000480535334;83719704967;100000480535334;200000005209115
83459012476;100000525856452;200000064238083;100000645207467;200000064238083
83937207724;100000326318535;20000098463358483831642353;100000127749408;200000984633584
83838724928;100000949839618;20000081680589883838724928;100000641732328;200000020543471
83574628658;100000866075273;20000005772919483574628658;100000016175537;200000092393055
;100000567019027;20000087639597383094104769;100000567019027;200000496969058
83624844830;100000958185528;20000030208312783624844830;100000374966149;200000243899540
83126747149;100000584281646;20000047834074583023697116;100000408326483;200000478340745
83878422539;100000581644337;20000024143543483889063232;100000581644337;200000160641896
83977337537;100000387070612;20000026841069083277387082;100000936675180;200000268410690
83940034785;100000636032202;20000029893334683940034785;100000362691870;200000639621504
;100000703468286;20000030731909783763231257;100000703468286;200000720609974
83739557882;100000905223433;20000016213270183859439338;100000905223433;200000107663022
83241262965;100000724908891;20000074724994983241262965;100000783914923;200000871984211
83774005339;100000081489381;20000037225166783230588504;100000081489381;200000636073485
83971033385;100000753835301;20000098234986383046704426;100000753835301;200000145724983
83240634465;100000177856280;83240634465;100000300313228;200000634137657
;100000221409374;20000019131812483051033801;100000945663642;200000191318124
83190241083;100000800939991;20000018476361883190241083;100000698343501;200000399801099
83307510611;100000989583072;;100000989583072;200000121265150
83974353124;100000959838847;200000025333391;;200000025333391
83858110536;100000555074749;20000034058831983858319690;100000438061039;200000340588319
83299394424;100000451604649;20000065026608683834286828;100000451604649;200000330909289
83015961152;100000918297305;20000092374878583015961152;100000153149827;200000981057465
;100000228240768;20000021181020383983599221;100000540950705;200000211810203
83657393018;100000864032575;20000099071344083011222918;100000864032575;200000819167320
83005591677;100000291309665;20000035351854583834561575;100000291309665;200000989859059
83829323274;100000787414266;20000045240069783440436976;100000922984977;200000452400697
;100000478510531;20000003708336983494859009;100000650376137;200000037083369
83237520571;100000563948683;20000077663592383511356513;100000563948683;200000531904506
;100000267453230;20000067783426683688601688;100000267453230;200000704483509
;100000120376304;20000068384574783695433959;100000107325627;200000683845747
83383232693;100000035407315;20000081531359983383232693;100000020068692;200000581082341
;100000405860649;20000063838889783291832972;100000640758287;200000638388897
83134062318;100000944465059;20000042151301283134062318;100000823028434;200000558653519
83400953201;100000893871297;20000018996833083572501768;100000812521200;200000189968330
83483513252;100000909122166;20000085455405683167890182;100000080980520;200000854554056
83699067129;100000125441804;20000032506699983375190845;100000125441804;200000117231151
83308753973;100000889742066;20000007500388583361337162;100000889742066;200000270455199
83119175878;100000528342083;20000016488334283741105965;100000528342083;200000281321321
83660097573;100000281865300;20000057784593383660097573;100000255580883;200000925008368
83280422036;100000846326601;20000088842438083278095504;100000459830685;200000888424380
83383225359;100000450888308;20000070035223183542410340;100000450888308;200000736421362
83276097110;100000665691492;20000006683883383929057627;100000926499357;200000066838833
83921233114;100000862726116;20000023671934283921233114;100000144243610;200000127783381
83733225267;100000449218973;20000031183427183733225267;100000449218973;200000311834271
83599589565;100000370206789;20000017835107883599589565;100000370206789;200000178351078
83130826835;;20000019829882183130826835;;200000198298821
83504787001;100000600716286;20000032275685983504787001;100000600716286;200000322756859
83056131566;100000909729876;20000008306577683056131566;100000909729876;200000083065776
83837015486;100000543355000;20000055487466483837015486;100000543355000;200000554874664
83726445223;;20000028460069083726445223;;200000284600690
83399883226;100000121389309;20000076044381283399883226;100000121389309;200000760443812
83993064122;100000681832459;20000048845333083993064122;100000681832459;200000488453330
83836144328;100000014831658;20000003194153983836144328;100000014831658;200000031941539
83466375614;100000586164904;20000061686313983466375614;100000586164904;200000616863139
83575742666;100000357497318;20000022770266083575742666;100000357497318;200000227702660
83073585983;100000156193327;20000090831072283073585983;100000156193327;200000908310722
83744227106;100000393969689;20000089897488083744227106;100000393969689;200000898974880
;100000201124216;200000915002429;100000201124216;200000915002429
;100000526639629;;100000526639629;
83440727846;100000221159717;20000044104622783440727846;100000221159717;200000441046227
83770845663;100000538102172;20000094847683883770845663;100000538102172;200000948476838
83320554132;100000392988700;20000019710217883320554132;100000392988700;200000197102178
83475865494;100000883228669;20000006852101183475865494;100000883228669;200000068521011
83482307704;100000216441505;20000018650483383482307704;100000216441505;200000186504833
83394437521;100000178551929;20000021364090283394437521;100000178551929;200000213640902
83402396673;100000678421840;20000048888987083402396673;100000678421840;200000488889870
83350190041;100000272088125;20000006508329783350190041;100000272088125;200000065083297
83012413073;100000173835812;20000065482313283012413073;100000173835812;200000654823132
83624657110;100000193316756;20000059374257283624657110;100000193316756;200000593742572
83487501357;100000783074347;20000068262548983487501357;100000783074347;200000682625489
83951461662;100000721385656;20000072230774783951461662;100000721385656;200000722307747
83303984149;100000220380057;83303984149;100000220380057;
;;200000571077295;;200000571077295
83266039892;100000308262299;20000084189513283266039892;100000308262299;200000841895132
83378505156;100000622303458;20000061295357783378505156;100000622303458;200000612953577
83168297865;100000483033945;20000044431561383168297865;100000483033945;200000444315613
83301834686;100000173739460;83301834686;100000173739460;
83669008328;100000670138545;20000009120810083669008328;100000670138545;200000091208100
83913247719;100000759842668;83913247719;100000759842668;
83368829856;100000738062619;20000088196715483368829856;100000738062619;200000881967154
83603018337;100000267664514;20000065105291783603018337;100000267664514;200000651052917
83070144886;100000990462004;20000065563753983070144886;100000990462004;200000655637539
83897117529;100000025313317;20000049049970283897117529;100000025313317;200000490499702
83073491313;100000865783493;20000041157723383073491313;100000865783493;200000411577233
83594609366;100000573892102;20000045122380983594609366;100000573892102;200000451223809
83454087442;100000825216374;83454087442;100000825216374;
;100000839872921;200000446449774;100000839872921;200000446449774
83774169947;100000788956984;20000078766231283774169947;100000788956984;200000787662312
83349456655;100000265088341;20000014939972183349456655;100000265088341;200000149399721
83578180706;100000067500847;20000003409713483578180706;100000067500847;200000034097134
83141642497;100000643026462;20000060688629583141642497;100000643026462;200000606886295
83291967840;;20000045619776883291967840;;200000456197768
83452565086;100000293028130;20000042711512083452565086;100000293028130;200000427115120
83832152309;100000825744195;20000041494164883832152309;100000825744195;200000414941648
83881593741;100000105395805;20000099760124783881593741;100000105395805;200000997601247
83994606009;100000832619628;20000070900965983994606009;100000832619628;200000709009659
;100000640957577;200000487562363;100000640957577;200000487562363
83863785536;100000715725838;20000042955477083863785536;100000715725838;200000429554770
83882468375;;20000056625969283882468375;;200000566259692
;100000146216443;200000336194854;100000146216443;200000336194854
83642424486;100000869303783;20000014962871583642424486;100000869303783;200000149628715
;100000718066512;200000546640500;100000718066512;200000546640500
83534899139;100000378487491;20000022009099683534899139;100000378487491;200000220090996
83968186568;;20000033975255083968186568;;200000339752550
83415213243;100000196238035;20000072945865483415213243;100000196238035;200000729458654
83052140325;100000472827493;83052140325;100000472827493;
83215031776;;20000023840585283215031776;;200000238405852
83281532053;100000345344327;20000036198574583281532053;100000345344327;200000361985745
83730675552;100000735687894;20000056261293483730675552;100000735687894;200000562612934
83226840841;100000966524331;20000053860148983226840841;100000966524331;200000538601489
83368335948;100000008419493;20000087177356083368335948;100000008419493;200000871773560
83612193817;100000878944023;20000089598934183612193817;100000878944023;200000895989341
83485049753;;20000021944036683485049753;;200000219440366
83470654523;100000190176193;20000018885685583470654523;100000190176193;200000188856855
83882821415;100000892901256;20000045627703283882821415;100000892901256;200000456277032
83001638382;100000337559705;20000048173803583001638382;100000337559705;200000481738035
83623463390;100000736049341;20000012841649483623463390;100000736049341;200000128416494
83699695185;100000807324631;20000071302304383699695185;100000807324631;200000713023043
83283165818;100000507136041;20000099133192683283165818;100000507136041;200000991331926
83685583921;100000016185700;20000041486254683685583921;100000016185700;200000414862546
83040030458;100000646834890;20000095066527483040030458;100000646834890;200000950665274
83087563288;100000560925339;20000030017494583087563288;100000560925339;200000300174945
83582083827;100000783259836;20000046271785783582083827;100000783259836;200000462717857
83601763501;100000955618094;20000016390835383601763501;100000955618094;200000163908353
;100000027084268;;100000027084268;
83780133895;100000262310087;20000080489872283780133895;100000262310087;200000804898722
83530784075;100000451418717;20000064049460783530784075;100000451418717;200000640494607
83044821628;100000182661959;83044821628;100000182661959;
83568552333;;20000031813415183568552333;;200000318134151
;100000469342522;200000473668469;100000469342522;200000473668469
83539042121;100000901431422;20000029244729183539042121;100000901431422;200000292447291
;100000215097782;200000193301272;100000215097782;200000193301272
83139242500;;20000078969820283139242500;;200000789698202
83994286740;100000808621177;20000002301669183994286740;100000808621177;200000023016691
;100000960490317;200000834266321;100000960490317;200000834266321
;100000425949245;200000212544002;100000425949245;200000212544002
83112739872;100000700471915;20000015697448383112739872;100000700471915;200000156974483
;100000634809503;200000208364046;100000634809503;200000208364046
;100000738280678;;100000738280678;
83226874316;100000380953017;20000074663282883226874316;100000380953017;200000746632828
83321752926;;20000076669098283321752926;;200000766690982
83063980942;100000176565646;20000080838987283063980942;100000176565646;200000808389872
83618211476;;20000076233536383618211476;;200000762335363
83211590601;100000864173029;20000095195865783211590601;100000864173029;200000951958657
83305801047;;20000077839408383305801047;;200000778394083
83423683576;100000690291550;20000088040932683423683576;100000690291550;200000880409326
83338393085;100000586958511;20000092261778183338393085;100000586958511;200000922617781
83951001760;100000378394513;20000025277000283951001760;100000378394513;200000252770002
83501645277;100000473570985;20000002210229083501645277;100000473570985;200000022102290
83426499337;100000902882157;20000016202732983426499337;100000902882157;200000162027329
83160983683;100000989326410;20000048653316683160983683;100000989326410;200000486533166
83353585392;100000990351446;20000024025332183353585392;100000990351446;200000240253321
83477282782;100000739050652;20000074594429283477282782;100000739050652;200000745944292
83893755572;100000549119655;20000098818659283893755572;100000549119655;200000988186592
83014172165;100000974466838;20000051910902683014172165;100000974466838;200000519109026
83836568712;100000247472143;20000030030350383836568712;100000247472143;200000300303503
83904019025;100000450331533;20000036319769183904019025;100000450331533;200000363197691
83495436022;100000343707165;20000013521505883495436022;100000343707165;200000135215058
83554975200;;20000003435649583554975200;;200000034356495
83680069098;100000966713432;20000094230709383680069098;100000966713432;200000942307093
83436653824;100000801773012;83436653824;100000801773012;
83959189037;100000880826496;20000078738836683959189037;100000880826496;200000787388366
83939050098;100000545063843;20000012341567083939050098;100000545063843;200000123415670
83991782523;;20000010415559483991782523;;200000104155594
83166689205;100000895804109;20000025355566783166689205;100000895804109;200000253555667
83255929324;100000439927057;20000003697103883255929324;100000439927057;200000036971038
83211805493;100000434821489;20000075965145583211805493;100000434821489;200000759651455
83134207883;100000804923142;20000081926474883134207883;100000804923142;200000819264748
83834750245;100000723398373;83834750245;100000723398373;
;100000143523198;200000902011560;100000143523198;200000902011560
83875975450;100000634167241;20000034488723783875975450;100000634167241;200000344887237
83657489289;;20000047349558883657489289;;200000473495588
83892752937;100000691052614;20000051692553783892752937;100000691052614;200000516925537
83922176862;100000933458560;20000098947183083922176862;100000933458560;200000989471830
83222504026;100000007863282;20000072733036483222504026;100000007863282;200000727330364
83645540703;100000924402817;20000098404394383645540703;100000924402817;200000984043943
